customer_id,churned,churn_prob,risk_tier,CLV_3yr,days_since_last_purchase,total_orders,total_spend_usd,avg_order_value_usd,tenure_days,orders_last_90d,orders_last_180d,avg_discount_received,pct_returned,session_duration_avg,membership_tier
C00307,0,0.08666666666666667,Low,135.68660544747087,3,12,545.62,47.39,1285,0.0,1.0,1.0,0.0,11.46,Silver
C01428,0,0.08666666666666667,Low,247.35054545454545,31,2,110.53,62.12,154,0.0,0.0,6.666666666666667,0.3333333333333333,39.733333333333334,Free
C07513,0,0.08666666666666667,Low,7.101339694656488,63,1,35.75,36.41,1572,0.0,0.0,3.0,0.2,20.02,Silver
C00423,0,0.08666666666666667,Low,576.9453402061857,51,1,172.6,182.53,97,1.0,1.0,6.666666666666667,0.0,11.299999999999999,Gold
C07761,0,0.08666666666666667,Low,78.62532806324111,24,1,146.02,129.76,506,1.0,1.0,0.0,0.3333333333333333,14.366666666666667,Free
C05269,0,0.08666666666666667,Low,400.53109090909095,32,6,351.46,57.48,264,0.0,0.0,7.5,0.16666666666666666,10.683333333333332,Free
C06487,0,0.08666666666666667,Low,72.71171974522295,124,2,216.89,111.7,942,0.0,1.0,4.0,0.0,14.219999999999999,Platinum
C02483,0,0.08666666666666667,Low,68.64722033898306,72,1,46.1,52.84,236,0.0,0.0,15.0,0.0,19.839999999999996,Free
C05366,0,0.08666666666666667,Low,2820.2772860986547,93,23,11312.02,445.93,1115,1.0,1.0,7.142857142857143,0.0,20.52857142857143,Silver
C03655,0,0.08666666666666667,Low,58.123222748815174,132,6,258.74,40.0,1266,0.0,0.0,10.0,0.0,6.1,Free
C06979,0,0.08666666666666667,Low,17111.255155555555,121,37,13911.3,407.26,270,0.0,0.0,9.0,0.0,19.86,Free
C01510,0,0.08666666666666667,Low,5695.857486910996,75,70,3837.66,50.69,191,0.0,0.0,7.5,0.16666666666666666,12.983333333333334,Free
C01552,0,0.08666666666666667,Low,7.6180577427821525,52,1,28.73,28.4,1143,0.0,0.0,2.5,0.0,15.775,Free
C02199,0,0.08666666666666667,Low,828.2400000000001,12,1,112.54,98.6,13,0.0,0.0,7.5,0.0,8.15,Free
C02215,0,0.08666666666666667,Low,447.81079506933753,161,6,2037.56,315.97,1298,0.0,0.0,15.0,0.0,12.6,Gold
C07826,0,0.08666666666666667,Low,440.56933025404163,145,17,1165.07,73.2,866,1.0,1.0,0.0,0.0,11.8,Free
C01174,0,0.08666666666666667,Low,16202.113914893618,51,67,5509.76,74.14,94,0.0,0.0,25.0,0.0,13.8,Free
C02149,0,0.08666666666666667,Low,43.32931343283583,12,2,198.59,99.42,1407,0.0,0.0,0.0,0.0,4.3,Gold
C06927,0,0.08666666666666667,Low,1790.0140740740742,49,10,474.32,47.29,81,0.0,1.0,15.0,0.0,19.65,Silver
C02562,0,0.08666666666666667,Low,51.63521800947868,39,3,63.72,23.69,422,0.0,0.0,10.0,0.0,11.7,Free
C02266,0,0.08666666666666667,Low,209.06592411260715,25,5,487.03,111.42,817,1.0,1.0,4.0,0.0,32.58,Free
C06165,0,0.08666666666666667,Low,262.08000000000004,0,2,28.26,15.6,8,0.0,0.0,5.0,0.0,23.3,Free
C05154,0,0.08666666666666667,Low,99.08907692307692,235,2,58.84,29.41,182,1.0,1.0,2.5,0.0,15.95,Free
C01475,0,0.08666666666666667,Low,9.931625282167044,11,1,16.32,14.35,443,0.0,0.0,10.0,0.0,4.933333333333334,Free
C07738,0,0.08333333333333333,Low,8042.037315789473,86,28,4383.96,142.39,152,0.0,0.0,9.0,0.2,14.84,Free
C00963,0,0.08333333333333333,Low,7462.187665116279,21,63,4983.45,83.06,215,0.0,0.0,4.0,0.4,25.04,Free
C05497,0,0.08333333333333333,Low,1682.348864983535,214,26,5223.43,192.26,911,0.0,0.0,0.0,0.0,7.85,Free
C00783,0,0.08333333333333333,Low,103.75506976744187,16,2,109.08,50.93,301,0.0,0.0,7.0,0.0,18.6,Silver
C04492,0,0.08333333333333333,Low,126.73428923076925,43,2,132.97,67.17,325,0.0,0.0,0.0,0.0,23.1,Silver
C01766,0,0.08333333333333333,Low,121.8093705179283,53,8,206.1,24.93,502,0.0,0.0,17.5,0.0,13.0,Free
C07167,0,0.08333333333333333,Low,119.1556252545825,50,2,169.9,95.41,491,1.0,2.0,6.25,0.0,19.625,Silver
C07188,0,0.08333333333333333,Low,42890.484000000004,78,31,5671.46,164.71,11,0.0,0.0,10.0,0.0,15.566666666666668,Gold
C07905,0,0.08333333333333333,Low,9027.648000000001,101,16,1136.34,67.17,32,0.0,1.0,6.666666666666667,0.3333333333333333,20.566666666666666,Free
C04778,0,0.08333333333333333,Low,16460.372880000003,64,9,5523.7,596.52,100,0.0,0.0,15.0,0.0,8.0,Gold
C06072,0,0.08333333333333333,Low,379.5545203539823,10,14,1878.59,149.88,1695,0.0,0.0,15.0,0.0,46.9,Free
C03475,0,0.08333333333333333,Low,131.49733333333333,43,1,191.32,185.28,432,0.0,0.0,0.0,0.0,11.7,Gold
C03156,0,0.08333333333333333,Low,98.46784290738572,80,10,488.57,54.79,1706,0.0,0.0,0.0,0.0,10.9,Silver
C07600,0,0.08333333333333333,Low,3218.6817530864196,226,11,2902.77,231.91,243,1.0,2.0,5.0,0.25,14.75,Gold
C05973,0,0.08333333333333333,Low,1245.791794871795,52,10,852.79,95.08,234,0.0,0.0,5.0,0.0,13.25,Free
C06783,0,0.08333333333333333,Low,350.09441860465125,90,14,1057.69,73.65,903,0.0,0.0,10.0,0.75,10.4,Gold
C01730,0,0.08333333333333333,Low,26.81555011135858,41,1,38.47,39.27,449,1.0,1.0,0.0,0.3333333333333333,8.266666666666666,Free
C07456,0,0.08333333333333333,Low,27.22282086614173,32,1,79.41,90.21,1016,0.0,0.0,1.6666666666666667,0.3333333333333333,15.700000000000001,Platinum
C01760,0,0.08333333333333333,Low,1131.4077894736845,53,13,218.25,16.18,57,0.0,0.0,25.0,0.0,21.0,Silver
C01356,1,0.08333333333333333,Low,7192.687645161291,150,9,1333.42,161.61,62,0.0,0.0,20.0,0.0,19.55,Free
C05376,0,0.08333333333333333,Low,547.2642763636364,3,9,937.18,109.08,550,0.0,0.0,0.0,0.0,41.35,Platinum
C06554,0,0.08333333333333333,Low,290.9034130434783,10,1,77.54,87.29,92,1.0,2.0,3.75,0.25,10.35,Free
C01116,0,0.08333333333333333,Low,15.118689206762035,75,1,37.01,37.92,769,0.0,0.0,12.5,0.0,17.4,Silver
C04963,0,0.08333333333333333,Low,12.318527439024388,58,1,76.34,79.07,1968,0.0,0.0,0.0,0.0,0.0,Free
C02019,0,0.08333333333333333,Low,91.61929411764709,32,1,38.05,35.56,119,1.0,1.0,5.714285714285714,0.14285714285714285,14.285714285714286,Free
C05850,0,0.08333333333333333,Low,248.49200000000005,43,2,96.15,51.06,126,0.0,0.0,15.0,0.0,3.6,Free
C07693,0,0.08333333333333333,Low,461.2687500000001,61,45,1425.54,33.7,1008,0.0,0.0,13.333333333333334,0.0,20.266666666666666,Free
C02845,0,0.08333333333333333,Low,253.714578313253,29,13,572.57,47.55,747,0.0,0.0,3.0,0.0,12.36,Silver
C07400,0,0.08333333333333333,Low,701.7356012658229,67,44,3026.29,65.75,1264,0.0,0.0,32.5,0.0,3.55,Silver
C06943,0,0.08333333333333333,Low,493.7257912457912,32,5,1480.49,286.96,891,0.0,1.0,5.625,0.125,22.4125,Gold
C00855,0,0.08333333333333333,Low,78.6536668896321,27,8,354.47,47.94,1495,0.0,0.0,0.0,0.3333333333333333,11.666666666666666,Free
C05640,0,0.08333333333333333,Low,337.70968,6,12,959.45,82.61,900,0.0,0.0,6.666666666666667,0.0,11.5,Free
C06164,0,0.08333333333333333,Low,431.83296000000007,17,16,1999.81,123.24,1400,0.0,0.0,5.0,1.0,26.6,Free
C06438,0,0.08333333333333333,Low,20.720302003081667,199,1,79.68,87.72,1298,0.0,1.0,0.0,0.0,7.433333333333334,Gold
C06797,0,0.08333333333333333,Low,183.21219512195125,58,2,82.19,36.75,123,1.0,1.0,8.0,0.0,12.84,Free
C07814,0,0.08333333333333333,Low,706.2020000000001,184,6,298.01,55.28,144,0.0,0.0,3.75,0.0,10.875,Free
C04673,0,0.08333333333333333,Low,75.13313684210527,51,1,133.16,116.4,475,0.0,0.0,5.0,0.0,18.98,Free
C00139,0,0.08333333333333333,Low,310.70896976241903,36,11,949.0,85.31,926,0.0,1.0,3.75,0.0,20.55,Free
C06730,0,0.08333333333333333,Low,568.3109727272728,242,18,772.12,45.31,440,0.0,0.0,0.0,0.0,5.75,Free
C01128,0,0.08333333333333333,Low,7.8165706702057065,82,1,38.13,38.42,1507,0.0,0.0,1.6666666666666667,0.16666666666666666,19.650000000000002,Free
C02039,0,0.08333333333333333,Low,179.15507462686568,26,15,1080.46,65.25,1675,0.0,0.0,0.0,0.0,1.6,Platinum
C05641,0,0.08333333333333333,Low,385.63195219123514,288,11,711.41,57.4,502,0.0,0.0,0.0,1.0,6.1,Silver
C05131,0,0.08333333333333333,Low,9844.926,80,79,27252.84,321.1,790,0.0,0.0,0.0,0.0,43.7,Free
C03252,0,0.08333333333333333,Low,269.56001470588234,17,2,206.51,119.57,272,0.0,0.0,0.0,0.0,12.0,Gold
C02124,0,0.08333333333333333,Low,27.624608985024963,115,2,124.06,54.15,1202,0.0,0.0,0.0,0.0,14.133333333333333,Silver
C05163,0,0.08333333333333333,Low,1653.7446545454548,147,14,886.69,63.57,165,0.0,0.0,30.0,0.0,3.1,Free
C02971,0,0.08333333333333333,Low,662.0695765472315,23,32,2173.03,62.15,921,1.0,2.0,23.75,0.0,16.925,Silver
C00524,0,0.08333333333333333,Low,709.9697733333335,25,11,1102.2,94.73,450,0.0,0.0,5.0,0.0,28.3,Free
C03220,0,0.08333333333333333,Low,720.0391769041769,124,17,1714.23,112.45,814,0.0,0.0,0.0,0.0,13.066666666666668,Free
C03574,1,0.08333333333333333,Low,18460.59664122138,8,40,8449.62,197.19,131,0.0,0.0,10.0,0.0,20.875,Free
C01014,0,0.08333333333333333,Low,258.53127917282126,57,17,1012.88,67.16,1354,1.0,1.0,8.0,0.0,16.419999999999998,Gold
C06577,0,0.08333333333333333,Low,150.4475391229579,41,11,629.18,51.88,1163,0.0,0.0,10.0,0.0,20.725,Silver
C02870,0,0.08333333333333333,Low,35.82214285714286,8,1,49.99,45.8,392,0.0,0.0,0.0,0.3333333333333333,10.0,Free
C04825,0,0.08333333333333333,Low,1261.2600000000004,60,5,169.18,30.03,8,0.0,0.0,20.0,0.0,24.35,Silver
C02402,0,0.08,Low,230.4849947826087,182,17,1321.58,76.28,1725,0.0,2.0,10.0,0.0,12.85,Free
C03866,0,0.08,Low,8283.77801869159,21,46,7897.73,188.54,321,0.0,0.0,12.5,0.5,14.35,Gold
C05291,0,0.08,Low,15.157267605633805,8,1,17.4,17.55,355,0.0,0.0,0.0,0.0,0.0,Free
C05305,1,0.08,Low,1222.0744929577463,22,7,2979.56,485.14,852,0.0,0.0,7.5,0.5,23.9,Platinum
C03878,0,0.08,Low,81.12842696629215,158,1,290.56,259.05,979,0.0,0.0,10.0,0.5,40.5,Gold
C03254,0,0.08,Low,127.04737499999999,2,1,88.15,92.82,224,1.0,1.0,0.0,0.0,6.3,Platinum
C05751,0,0.08,Low,700.8365000000002,35,26,618.64,21.1,240,0.0,0.0,15.0,0.0,9.85,Gold
C07181,0,0.08,Low,45.91546191247975,18,5,103.2,18.48,617,0.0,0.0,4.0,0.0,16.92,Gold
C02889,0,0.08,Low,238.58479850046865,53,5,954.63,166.06,1067,0.0,0.0,3.75,0.5,9.5,Free
C01054,0,0.08,Low,769.9981208053692,67,1,387.57,374.2,149,0.0,0.0,5.0,0.5,14.649999999999999,Silver
C02378,0,0.08,Low,4442.82392920354,11,34,1523.99,48.16,113,0.0,0.0,5.0,0.2,5.74,Free
C03360,0,0.08,Low,1185.591951829551,148,16,8656.56,521.79,2159,0.0,0.0,10.0,0.2,40.760000000000005,Silver
C04299,0,0.08,Low,79.9029512195122,44,2,131.78,64.11,492,0.0,2.0,7.5,0.25,19.375,Free
C02023,1,0.08,Low,573.5590619469028,3,3,702.07,211.39,339,0.0,0.0,5.0,0.0,19.400000000000002,Gold
C06770,0,0.08,Low,54.00613407821229,100,9,187.57,21.02,1074,0.0,0.0,12.5,0.0,8.65,Free
C03641,1,0.08,Low,177.17459016393443,11,10,575.26,56.4,976,0.0,1.0,18.75,0.0,19.5,Free
C05176,0,0.08,Low,132.66483096774192,72,9,297.09,37.26,775,0.0,0.0,5.0,0.0,33.7,Silver
C01028,0,0.08,Low,4593.392447368422,318,55,5599.31,103.51,380,0.0,0.0,20.0,0.0,10.6,Free
C01521,0,0.08,Low,133.76451023622047,65,8,572.82,69.26,1270,0.0,0.0,8.333333333333334,0.0,12.233333333333334,Free
C03577,0,0.08,Low,26812.800000000003,1,50,2794.61,63.84,15,0.0,0.0,20.0,0.0,6.5,Free
C05692,0,0.08,Low,42.2339035369775,3,3,121.52,42.84,933,0.0,1.0,0.0,0.6,11.0,Free
C02999,0,0.08,Low,622.448262295082,35,24,659.94,25.8,305,0.0,0.0,6.666666666666667,0.0,14.066666666666668,Free
C07410,0,0.08,Low,3119.535404255319,13,11,1470.34,130.42,141,0.0,0.0,10.0,0.0,7.3,Platinum
C02727,0,0.08,Low,806.5839157894737,87,24,2355.21,93.72,855,1.0,1.0,7.0,0.0,11.22,Free
C06988,0,0.08,Low,2131.2480000000005,63,4,240.41,63.43,7,0.0,0.0,5.0,0.0,13.866666666666665,Silver
C03923,0,0.08,Low,319.76480707964606,1,3,545.68,196.42,565,0.0,0.0,27.5,0.0,14.5,Silver
C02195,0,0.08,Low,763.1898053097347,86,6,580.06,93.76,226,0.0,0.0,2.5,0.125,30.125,Free
C07490,0,0.08,Low,395.331368231047,22,3,694.86,238.11,554,0.0,0.0,10.0,0.0,63.3,Free
C05895,0,0.08,Low,14.768121212121214,3,1,73.82,66.76,1386,0.0,0.0,6.0,0.0,21.32,Silver
C00127,0,0.08,Low,275.0307724137931,8,4,520.09,130.07,580,0.0,0.0,10.0,0.3333333333333333,30.100000000000005,Free
C06683,0,0.08,Low,195.79618604651165,40,2,78.4,41.19,129,1.0,1.0,3.0,0.0,12.66,Platinum
C03918,0,0.08,Low,616.8579039836569,35,29,1695.88,67.92,979,0.0,0.0,15.0,0.0,14.25,Gold
C07504,0,0.08,Low,445.8191111111111,190,2,220.31,117.78,162,0.0,0.0,0.0,0.0,42.9,Free
C03722,0,0.08,Low,363.1586823529412,161,8,656.49,75.51,510,0.0,0.0,7.5,0.0,7.25,Free
C04803,0,0.08,Low,5406.834222222224,274,42,3207.04,68.02,162,0.0,0.0,0.0,0.0,4.7,Silver
C03812,0,0.08,Low,24.251825954198473,66,1,51.71,51.81,655,0.0,0.0,0.0,0.0,0.0,Free
C03054,0,0.08,Low,588.548370967742,117,13,1103.4,91.55,620,0.0,0.0,6.25,0.0,20.025,Gold
C04791,0,0.08,Low,57.2625988023952,23,1,188.04,187.14,1002,0.0,0.0,8.333333333333334,0.3333333333333333,20.533333333333335,Free
C06066,0,0.08,Low,6011.095897058824,225,63,7971.32,126.97,408,0.0,0.0,10.0,0.0,9.85,Gold
C01057,0,0.08,Low,10682.375156249998,57,35,2373.29,63.71,64,1.0,1.0,2.5,0.0,12.55,Free
C05336,0,0.08,Low,97.52997966101697,34,4,202.77,46.92,590,0.0,0.0,7.5,0.5,10.45,Silver
C00760,0,0.08,Low,16.555782477341392,4,1,50.74,53.62,993,0.0,0.0,8.333333333333334,0.5,11.966666666666667,Free
C02427,0,0.08,Low,122.51117647058825,2,4,186.0,47.55,476,0.0,0.0,0.0,0.0,15.149999999999999,Free
C05929,0,0.08,Low,271.49689830508476,72,1,113.12,104.49,118,0.0,1.0,3.3333333333333335,0.0,14.316666666666665,Free
C05075,0,0.08,Low,1005.5283354430383,80,73,2667.72,42.59,948,0.0,0.0,0.0,0.0,17.883333333333336,Free
C07314,0,0.08,Low,997.2969408926417,101,22,2969.06,122.57,829,0.0,0.0,17.5,0.25,13.35,Silver
C03678,0,0.08,Low,18.960719374457,24,1,61.96,71.18,1151,0.0,0.0,7.5,0.0,4.65,Silver
C06634,0,0.08,Low,6766.032000000001,0,13,693.07,61.96,29,0.0,0.0,32.5,0.0,9.45,Gold
C07123,0,0.08,Low,6493.282110000002,151,57,4714.77,74.31,200,0.0,0.0,5.0,0.0,24.05,Platinum
C07647,0,0.08,Low,308.8711111111111,26,2,180.76,81.6,162,0.0,0.0,15.0,0.3333333333333333,18.066666666666666,Free
C00786,0,0.08,Low,191.15116363636366,19,1,58.82,68.58,110,0.0,0.0,1.6666666666666667,0.0,7.633333333333333,Free
C05353,0,0.08,Low,327.7500744416874,35,16,979.46,53.85,806,0.0,0.0,7.5,0.0,22.425,Free
C06545,0,0.08,Low,1313.3144347826087,148,2,172.33,98.52,46,0.0,1.0,5.0,0.0,7.466666666666666,Free
C01716,0,0.08,Low,937.594823529412,40,2,173.68,77.98,51,0.0,0.0,10.0,0.0,15.36,Silver
C01833,0,0.08,Low,158.89075052854125,29,25,941.0,39.22,1892,0.0,0.0,10.0,0.0,29.200000000000003,Silver
C04630,0,0.08,Low,173.40017866004965,39,16,998.7,56.98,1612,0.0,0.0,8.75,0.0,13.674999999999999,Free
C03919,0,0.08,Low,1175.343862660944,221,55,1828.55,32.48,466,0.0,0.0,4.0,0.0,23.44,Silver
C06931,0,0.08,Low,1457.1164999999999,54,29,3732.05,133.07,812,0.0,0.0,13.333333333333334,0.0,27.2,Silver
C02163,0,0.08,Low,158.71507462686571,10,25,1372.15,62.43,3015,0.0,0.0,5.0,0.0,28.939999999999998,Silver
C06271,0,0.08,Low,1420.0846748466258,10,17,1527.05,88.82,326,1.0,1.0,0.0,0.0,5.0,Free
C01423,0,0.08,Low,35.42621510297483,0,2,132.19,75.74,1311,0.0,1.0,10.0,0.0,14.575,Platinum
C04834,0,0.08,Low,37.20025565912118,32,2,99.93,45.56,751,0.0,0.0,0.0,0.0,19.775,Free
C02169,0,0.08,Low,140.19424363636367,0,3,241.97,83.83,550,0.0,1.0,0.0,0.0,18.866666666666667,Silver
C05600,0,0.08,Low,1021.6056850393701,94,11,394.71,38.47,127,0.0,0.0,6.25,0.25,29.025,Silver
C05611,0,0.08,Low,1377.948,193,22,790.19,40.04,196,0.0,0.0,4.166666666666667,0.3333333333333333,28.166666666666668,Free
C04754,0,0.08,Low,505.1044144578314,61,22,1947.64,93.23,1245,0.0,0.0,15.0,0.0,14.933333333333332,Free
C00491,0,0.08,Low,2014.3200000000002,14,2,249.71,119.9,7,0.0,0.0,16.666666666666668,0.0,9.4,Free
C07727,0,0.07666666666666666,Low,6918.221837837837,205,48,2233.0,52.18,111,0.0,0.0,0.0,0.0,7.8,Free
C06754,0,0.07666666666666666,Low,277.7500481927711,191,1,79.85,75.19,83,0.0,0.0,50.0,0.0,10.0,Free
C00888,0,0.07666666666666666,Low,74.28162242374279,27,2,336.17,146.94,1213,0.0,0.0,16.666666666666668,1.0,17.46666666666667,Free
C05231,0,0.07666666666666666,Low,145.88142131979697,30,2,271.95,140.6,591,0.0,1.0,3.75,0.0,12.325,Silver
C06088,0,0.07666666666666666,Low,95.53787165775402,97,2,132.89,58.27,374,0.0,1.0,8.0,0.0,15.38,Platinum
C03962,0,0.07666666666666666,Low,47.893559602649006,41,1,85.34,94.35,604,0.0,0.0,3.75,0.0,16.7,Gold
C07157,0,0.07666666666666666,Low,23338.851899999998,356,26,3101.07,117.11,40,0.0,0.0,0.0,0.0,43.3,Free
C05326,0,0.07666666666666666,Low,1473.4046250000001,60,6,717.75,128.15,160,0.0,0.0,0.0,0.0,0.0,Free
C03787,0,0.07666666666666666,Low,456.0675000000001,96,7,923.74,122.4,576,0.0,0.0,0.0,0.0,17.0,Free
C07955,0,0.07666666666666666,Low,45.7302558139535,35,1,99.98,89.79,602,0.0,0.0,7.5,0.0,16.35,Silver
C01773,0,0.07666666666666666,Low,138.1777235772358,119,2,328.28,166.3,738,0.0,0.0,0.0,0.0,33.63333333333333,Free
C05323,0,0.07666666666666666,Low,65.33292821368948,34,8,240.09,31.91,1198,0.0,0.0,0.0,0.0,19.560000000000002,Free
C07989,0,0.07666666666666666,Low,522.313859375,0,22,2247.15,118.94,1536,0.0,0.0,5.0,0.5,7.8,Silver
C07921,0,0.07666666666666666,Low,1729.3080000000002,2,7,235.3,29.41,13,1.0,1.0,0.0,0.0,6.45,Gold
C05459,0,0.07666666666666666,Low,128.81978181818184,80,4,147.84,40.44,385,0.0,0.0,6.25,0.25,8.6,Free
C07202,0,0.07666666666666666,Low,25.15174869109948,16,2,110.42,54.84,1337,0.0,0.0,0.0,0.0,10.55,Silver
C06644,0,0.07666666666666666,Low,220.82770370370372,202,3,158.79,58.34,243,0.0,0.0,1.4285714285714286,0.14285714285714285,12.914285714285715,Free
C06557,0,0.07666666666666666,Low,5949.506347826087,90,6,2043.8,297.54,92,0.0,0.0,5.0,0.0,30.8,Silver
C03896,0,0.07666666666666666,Low,1344.5216842105265,52,4,328.28,83.32,76,0.0,0.0,6.666666666666667,0.0,21.3,Free
C02289,0,0.07666666666666666,Low,37.7007476635514,54,1,169.27,184.2,1498,0.0,0.0,0.0,0.0,6.8,Free
C02627,0,0.07666666666666666,Low,377.2668349514563,5,2,224.5,126.74,206,1.0,1.0,8.333333333333334,0.0,11.200000000000001,Silver
C01804,0,0.07666666666666666,Low,687.3605128205128,170,2,500.1,262.3,234,0.0,0.0,20.0,0.0,15.15,Free
C01367,0,0.07666666666666666,Low,53.56222478386167,4,1,59.11,60.62,347,0.0,0.0,0.0,0.0,20.15,Free
C01850,0,0.07666666666666666,Low,899.4075348837209,3,7,231.97,36.04,86,0.0,0.0,8.333333333333334,0.0,16.8,Free
C05869,0,0.07666666666666666,Low,440.16,7,2,48.87,26.2,21,0.0,0.0,7.142857142857143,0.0,26.400000000000002,Silver
C02325,0,0.07666666666666666,Low,54.337500000000006,48,2,89.09,51.75,584,1.0,2.0,5.0,0.25,18.175,Free
C04453,0,0.07666666666666666,Low,1185.1840000000002,121,11,884.25,76.96,219,0.0,0.0,7.5,0.5,14.55,Free
C00107,0,0.07666666666666666,Low,1391.0400000000002,31,9,186.65,18.4,26,0.0,0.0,8.333333333333334,0.6666666666666666,23.8,Free
C04460,0,0.07666666666666666,Low,113.99139884393065,23,4,350.93,96.48,1038,0.0,0.0,8.75,0.0,8.55,Silver
C04822,0,0.07666666666666666,Low,445.00800000000004,477,4,102.88,22.86,63,0.0,0.0,15.0,0.0,36.9,Free
C02751,0,0.07666666666666666,Low,5321.88829906542,26,40,8409.08,232.16,535,0.0,0.0,0.0,0.0,21.660000000000004,Free
C06393,0,0.07666666666666666,Low,251.68702325581395,18,2,423.26,247.09,602,0.0,0.0,5.0,0.0,11.1,Platinum
C00492,1,0.07666666666666666,Low,2383.444112903226,121,39,3240.09,74.15,372,0.0,0.0,8.333333333333334,0.0,7.166666666666667,Silver
C04840,0,0.07666666666666666,Low,155.56161216730038,25,4,124.47,33.36,263,0.0,0.0,6.25,0.0,9.8,Free
C01426,0,0.07666666666666666,Low,6060.768,46,4,826.61,180.38,9,0.0,0.0,20.0,0.0,15.0,Free
C04891,0,0.07666666666666666,Low,79.73032710280373,105,3,238.22,74.2,856,0.0,0.0,13.333333333333334,0.0,17.333333333333332,Gold
C04013,0,0.07666666666666666,Low,14.162467200000002,29,1,58.15,57.74,1250,0.0,0.0,0.0,0.0,12.1,Silver
C03004,0,0.07666666666666666,Low,822.4400377358493,39,12,1193.93,94.78,424,1.0,1.0,6.875,0.0,19.8875,Free
C06302,0,0.07666666666666666,Low,855.3437862595422,9,9,1105.7,121.82,393,0.0,0.0,0.0,0.0,41.7,Platinum
C05766,0,0.07666666666666666,Low,129.0566838614591,14,12,594.03,47.6,1357,0.0,0.0,6.0,0.0,9.680000000000001,Silver
C01667,0,0.07666666666666666,Low,486.1405405405405,17,2,175.47,88.0,111,0.0,0.0,13.333333333333334,0.0,16.0,Gold
C03466,0,0.07666666666666666,Low,92.93490687022904,118,3,194.18,66.18,655,1.0,1.0,1.6666666666666667,0.0,28.96666666666667,Gold
C04742,0,0.07666666666666666,Low,871.6584210526316,80,28,3687.5,115.75,1140,0.0,0.0,2.857142857142857,0.0,16.214285714285715,Free
C03460,0,0.07666666666666666,Low,1335.5245714285713,70,69,679.08,9.28,147,1.0,1.0,1.0,0.2,20.8,Silver
C04132,0,0.07666666666666666,Low,32752.104,207,22,4040.91,177.23,8,0.0,0.0,0.0,0.0,10.9,Gold
C01501,0,0.07666666666666666,Low,1858.0933333333332,3,8,834.09,95.45,126,0.0,0.0,15.0,0.0,8.2,Platinum
C06837,0,0.07666666666666666,Low,535.2203571428571,16,15,655.59,45.62,392,1.0,1.0,6.0,0.0,16.119999999999997,Free
C01638,0,0.07666666666666666,Low,463.3601622088007,54,37,1516.64,47.34,1159,0.0,0.0,2.5,0.0,22.3,Free
C06016,1,0.07666666666666666,Low,98.43173184357542,43,10,299.41,34.48,1074,2.0,2.0,9.0,0.0,18.939999999999998,Platinum
C02957,0,0.07666666666666666,Low,139.46632535885166,42,2,165.06,95.07,418,0.0,0.0,0.0,0.0,14.9,Free
C05896,0,0.07666666666666666,Low,167.81072459016397,36,3,338.82,111.29,610,0.0,0.0,7.5,0.0,24.150000000000002,Gold
C03207,0,0.07666666666666666,Low,30.53821962616822,105,2,73.67,42.63,856,0.0,0.0,0.0,0.0,20.799999999999997,Gold
C01090,0,0.07666666666666666,Low,970.945221238938,16,5,394.4,71.57,113,0.0,0.0,15.0,1.0,4.3,Gold
C07548,0,0.07666666666666666,Low,387.02980751604036,23,11,1215.6,125.2,1091,0.0,0.0,15.0,0.0,19.0,Free
C03374,0,0.07666666666666666,Low,1070.4949019607845,56,4,484.81,133.55,153,0.0,0.0,5.0,0.0,36.666666666666664,Platinum
C06921,0,0.07666666666666666,Low,484.7424615384615,13,3,724.9,246.64,468,0.0,0.0,10.0,0.2,16.22,Platinum
C00241,0,0.07666666666666666,Low,76.08050539956804,56,1,98.87,114.89,463,1.0,1.0,8.75,0.0,10.175,Platinum
C00247,0,0.07666666666666666,Low,22.87733552631579,23,5,75.0,13.61,912,0.0,0.0,3.3333333333333335,0.0,15.316666666666668,Free
C06159,0,0.07666666666666666,Low,170.04733262486715,111,10,443.79,52.19,941,0.0,1.0,0.0,0.0,13.566666666666668,Free
C02269,0,0.07666666666666666,Low,240.23511357340718,40,2,316.31,141.43,361,0.0,0.0,2.5,0.0,8.25,Free
C07063,0,0.07666666666666666,Low,2654.92605,40,25,9023.59,346.37,1000,0.0,0.0,11.666666666666666,0.0,13.966666666666667,Platinum
C00850,0,0.07666666666666666,Low,15.926047552447555,47,3,64.21,24.76,1430,0.0,0.0,7.0,0.0,18.06,Free
C02772,0,0.07666666666666666,Low,245.59654867256643,154,5,242.67,54.31,339,0.0,1.0,5.0,0.0,19.966666666666665,Silver
C01895,0,0.07666666666666666,Low,1256.5102344827587,306,32,577.7,18.57,145,0.0,0.0,5.0,0.3333333333333333,14.066666666666668,Silver
C02160,0,0.07666666666666666,Low,466.06850000000003,21,2,271.95,127.69,168,0.0,0.0,7.0,0.0,13.540000000000001,Platinum
C03317,0,0.07666666666666666,Low,3383.380665226782,51,44,10943.22,232.24,926,0.0,0.0,0.0,0.6666666666666666,14.799999999999999,Gold
C03852,0,0.07333333333333333,Low,1252.7642764227642,54,17,2952.18,177.38,738,0.0,0.0,0.0,0.0,44.2,Free
C02787,0,0.07333333333333333,Low,819.1160102301792,19,15,1160.56,69.64,391,0.0,0.0,9.0,0.0,8.0,Free
C07368,0,0.07333333333333333,Low,50.65351503006013,23,3,81.62,27.48,499,0.0,0.0,0.0,0.3333333333333333,19.866666666666664,Free
